file,row_idx,model,style,qhash,dataset,position,perturbation,typo10,target,answer,correct_col,regrade_scorer,error_type,recovery_behavior,is_kept_after_dedupe,cont_ok,ack_t1e,ack_t2
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2330,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,21ff3f090099,awps,calc,random,0,4.0, 4.,True,True,calculation,partial hallucination,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2331,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,829f3d825e49,awps,calc,random,0,2.0, 2.,True,True,calculation,partial hallucination,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2332,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,8d49c0f8873e,awps,calc,random,0,7.0, 7.,True,True,calculation,explicitly identifies error,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2333,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,a94d105e8788,awps,calc,random,0,9.0, 6.,False,False,calculation,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2334,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,a4afd3ad4d81,awps,calc,random,0,9.0, 8.,False,False,calculation,,1,1,0,1
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2335,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,9acd9afe68bd,awps,calc,random,0,3.0, 3.,True,True,calculation,explicitly identifies error,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2336,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,f87c7c4fc817,awps,calc,random,0,5.0, 5.,True,True,calculation,explicitly identifies error,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2337,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,6919d19af9c8,awps,calc,random,0,2.0, 1.,False,False,calculation,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2338,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,a167ca018a1c,awps,calc,random,0,6.0, 6.,True,True,calculation,partial hallucination,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2339,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,0718c0b53442,awps,calc,random,0,5.0, 4.,False,False,calculation,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2340,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,3d34813f12fa,awps,calc,random,0,2.0, 2.,True,True,calculation,explicitly identifies error,1,1,1,1
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2341,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,dc587e173833,awps,calc,random,0,3.0, 3.,True,True,calculation,partial hallucination,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2342,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,6148495fb220,awps,calc,random,0,5.0, 5 and 6.,True,True,calculation,partial hallucination,1,1,1,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2343,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,3322c6c2d04d,awps,calc,random,0,2.0, 3.,False,False,calculation,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2344,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,99a61beb4dcb,awps,calc,random,0,7.0, 8.,False,False,calculation,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2345,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,cdad300d3f80,awps,calc,random,0,2.0, 2.,True,True,calculation,explicitly identifies error,1,1,1,1
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2346,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,a59becef3d8f,awps,calc,random,0,4.0, 4.,True,True,calculation,explicitly identifies error,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2347,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,84217c8a9adc,awps,calc,random,0,8.0, 8.,True,True,calculation,explicitly identifies error,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2348,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,46c01a830ab2,awps,calc,random,0,7.0, 7.,True,True,calculation,explicitly identifies error,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2349,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,6de6cb2a0735,awps,calc,random,0,4.0, 4.,True,True,calculation,partial hallucination,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2350,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,3e41cab6876e,awps,calc,random,0,9.0, 9.,True,True,calculation,sentence correct value,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2351,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,f50707a119e1,awps,calc,random,0,3.0, 3.,True,True,calculation,partial hallucination,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2352,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,c1bb8d2cb77a,awps,calc,random,0,7.0, 6.,False,False,calculation,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_annotated.csv,2353,meta-llama/Llama-3-70b-chat-hf,sbs_recovery,65c369094632,awps,calc,random,0,3.0, 3.,True,True,calculation,sentence correct value,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,0,gpt-3.5-turbo-0301,sbs,c9824e9ce47c,awps,calc,random,1,8.0,9.,False,False,calculation,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,1,gpt-3.5-turbo-0301,sbs,1d0fdd30906b,awps,calc,random,1,2.0,3.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,2,gpt-3.5-turbo-0301,sbs,34747c51d842,awps,calc,random,1,7.0,10.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,3,gpt-3.5-turbo-0301,sbs,c2b2de88cb9f,awps,calc,random,1,19.0,20.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,4,gpt-3.5-turbo-0301,sbs,e86a6a1d5e24,awps,calc,random,1,2.0,2.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,5,gpt-3.5-turbo-0301,sbs,f26e3dda52e5,awps,calc,random,1,11.0,11.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,6,gpt-3.5-turbo-0301,sbs,5e22df100991,awps,calc,random,1,66.0,69.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,7,gpt-3.5-turbo-0301,sbs,3bbf728502c1,awps,calc,random,1,2.0,2.,,True,,,1,1,1,1
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,8,gpt-3.5-turbo-0301,sbs,520c34f70c16,awps,calc,random,1,14.0,13.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,9,gpt-3.5-turbo-0301,sbs,a6bf09718a8a,awps,calc,random,1,68.0,66.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,10,gpt-3.5-turbo-0301,sbs,62bfe1917402,awps,calc,random,1,6.0,3.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,11,gpt-3.5-turbo-0301,sbs,dadbd74fcd7c,awps,calc,random,1,55.0,54.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,12,gpt-3.5-turbo-0301,sbs,624accb4667e,awps,calc,random,1,34.0,35.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,13,gpt-3.5-turbo-0301,sbs,74e5233a533d,awps,calc,random,1,18.0,16.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,14,gpt-3.5-turbo-0301,sbs,0a02fac35f7f,awps,calc,random,1,36.0,34.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,15,gpt-3.5-turbo-0301,sbs,c59ce4acf105,awps,calc,random,1,13.0,15.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,16,gpt-3.5-turbo-0301,sbs,d417920a6c33,awps,calc,random,1,24.0,21.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,17,gpt-3.5-turbo-0301,sbs,0d843058b20f,awps,calc,random,1,14.0,15.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,18,gpt-3.5-turbo-0301,sbs,e38e8ce8db11,awps,calc,random,1,1.0,2.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,19,gpt-3.5-turbo-0301,sbs,3b3be6b4c468,awps,calc,random,1,11.0,9.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,20,gpt-3.5-turbo-0301,sbs,236ef6ccb9ed,awps,calc,random,1,16.0,18.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,21,gpt-3.5-turbo-0301,sbs,a04586469e2f,awps,calc,random,1,54.0,55.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,22,gpt-3.5-turbo-0301,sbs,2d4be6ecabf4,awps,calc,random,1,23.0,24.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,23,gpt-3.5-turbo-0301,sbs,a23f0e1fa1e4,awps,calc,random,1,9.0,"N/A or ""not applicable.""",,False,,,1,1,1,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,24,gpt-3.5-turbo-0301,sbs,bdbeafdbbbef,awps,calc,random,1,28.0,29.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,25,gpt-3.5-turbo-0301,sbs,51a6f6f2dbdf,awps,calc,random,1,15.0,12.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,26,gpt-3.5-turbo-0301,sbs,62e19ff3dca7,awps,calc,random,1,51.0,54.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,27,gpt-3.5-turbo-0301,sbs,4a530131949e,awps,calc,random,1,20.0,17.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,28,gpt-3.5-turbo-0301,sbs,a499c02dc1df,awps,calc,random,1,14.0,11.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,29,gpt-3.5-turbo-0301,sbs,af453b80d49c,awps,calc,random,1,30.0,29.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,30,gpt-3.5-turbo-0301,sbs,4b5944f130ee,awps,calc,random,1,34.0,37.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,31,gpt-3.5-turbo-0301,sbs,868baceef96d,awps,calc,random,1,50.0,52.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,32,gpt-3.5-turbo-0301,sbs,c305e17ac4e3,awps,calc,random,1,45.0,42.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,33,gpt-3.5-turbo-0301,sbs,e2b6823a3542,awps,calc,random,1,2.0,2.,,True,,,1,1,1,1
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,34,gpt-3.5-turbo-0301,sbs,33c488c9c6d9,awps,calc,random,1,8.0,8.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,35,gpt-3.5-turbo-0301,sbs,c60c6e4884f4,awps,calc,random,1,26.0,27.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,36,gpt-3.5-turbo-0301,sbs,accd9a812d76,awps,calc,random,1,59.0,60.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,37,gpt-3.5-turbo-0301,sbs,b2ef754d8aab,awps,calc,random,1,9.0,8.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,38,gpt-3.5-turbo-0301,sbs,5540276152b1,awps,calc,random,1,23.0,25.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,39,gpt-3.5-turbo-0301,sbs,00f88c2f2c81,awps,calc,random,1,48.0,47.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,40,gpt-3.5-turbo-0301,sbs,85958cfcbcd3,awps,calc,random,1,51.0,53.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,41,gpt-3.5-turbo-0301,sbs,26a9977f3fc2,awps,calc,random,1,52.0,54.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,42,gpt-3.5-turbo-0301,sbs,315910e43b9d,awps,calc,random,1,26.0,23.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,43,gpt-3.5-turbo-0301,sbs,fae322ea58de,awps,calc,random,1,26.0,29.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,44,gpt-3.5-turbo-0301,sbs,b44f74f3109b,awps,calc,random,1,56.0,58.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,45,gpt-3.5-turbo-0301,sbs,8c265d920479,awps,calc,random,1,10.0,13.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,46,gpt-3.5-turbo-0301,sbs,a50133aaa7aa,awps,calc,random,1,74.0,71.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,47,gpt-3.5-turbo-0301,sbs,145274e8f625,awps,calc,random,1,11.0,10.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,48,gpt-3.5-turbo-0301,sbs,b49ff46d50f4,awps,calc,random,1,30.0,32.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,49,gpt-3.5-turbo-0301,sbs,adbc01c6c30e,awps,calc,random,1,25.0,22.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,50,gpt-3.5-turbo-0301,sbs,902e24c1bd10,awps,calc,random,1,59.0,58.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,51,gpt-3.5-turbo-0301,sbs,ce99c944370a,awps,calc,random,1,60.0,59.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,52,gpt-3.5-turbo-0301,sbs,4024d83a3256,awps,calc,random,1,45.0,42.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,53,gpt-3.5-turbo-0301,sbs,e4f6f307cde3,awps,calc,random,1,37.0,35.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,54,gpt-3.5-turbo-0301,sbs,3d643a505d6d,awps,calc,random,1,33.0,31.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,55,gpt-3.5-turbo-0301,sbs,327b9bfafe97,awps,calc,random,1,35.0,32.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,56,gpt-3.5-turbo-0301,sbs,a563bd17b569,awps,calc,random,1,40.0,38.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,57,gpt-3.5-turbo-0301,sbs,b802ca17c743,awps,calc,random,1,58.0,61.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,58,gpt-3.5-turbo-0301,sbs,d93e168da3a7,awps,calc,random,1,61.0,59.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,59,gpt-3.5-turbo-0301,sbs,e633f0afc765,awps,calc,random,1,31.0,29.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,60,gpt-3.5-turbo-0301,sbs,415d73b83a7a,awps,calc,random,1,64.0,63.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,61,gpt-3.5-turbo-0301,sbs,9f5329c8827c,awps,calc,random,1,41.0,38.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,62,gpt-3.5-turbo-0301,sbs,815d4939961d,awps,calc,random,1,22.0,21.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,63,gpt-3.5-turbo-0301,sbs,395939e5aacc,awps,calc,random,1,36.0,39.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,64,gpt-3.5-turbo-0301,sbs,6b05f1d13d66,awps,calc,random,1,26.0,28.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,65,gpt-3.5-turbo-0301,sbs,4a390bc70aac,awps,calc,random,1,11.0,12.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,66,gpt-3.5-turbo-0301,sbs,4f12ddbd8a8d,awps,calc,random,1,32.0,32.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,67,gpt-3.5-turbo-0301,sbs,d9b9ac467247,awps,calc,random,1,90.0,108.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,68,gpt-3.5-turbo-0301,sbs,d20495868ce9,awps,calc,random,1,12.0,13.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,69,gpt-3.5-turbo-0301,sbs,a92df78bfe4b,awps,calc,random,1,35.0,35.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,70,gpt-3.5-turbo-0301,sbs,95a50c5da02a,awps,calc,random,1,63.0,63.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,71,gpt-3.5-turbo-0301,sbs,90bb36246551,awps,calc,random,1,49.0,46.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,72,gpt-3.5-turbo-0301,sbs,73d6ad5dc942,awps,calc,random,1,50.0,50.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,73,gpt-3.5-turbo-0301,sbs,2a837dcaeba0,awps,calc,random,1,64.0,$61.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,74,gpt-3.5-turbo-0301,sbs,e24170ff88cf,awps,calc,random,1,90.0,89.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,75,gpt-3.5-turbo-0301,sbs,157b7eec1778,awps,calc,random,1,72.0,69.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,76,gpt-3.5-turbo-0301,sbs,4b89388e695e,awps,calc,random,1,24.0,24.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,77,gpt-3.5-turbo-0301,sbs,df1685cd117c,awps,calc,random,1,60.0,60.,,True,,,1,1,1,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,78,gpt-3.5-turbo-0301,sbs,152656316db5,awps,calc,random,1,42.0,43.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,79,gpt-3.5-turbo-0301,sbs,c6809d49dd54,awps,calc,random,1,45.0,47.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,80,gpt-3.5-turbo-0301,sbs,728fcfad0e71,awps,calc,random,1,15.0,15.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,81,gpt-3.5-turbo-0301,sbs,d26a5a9b337a,awps,calc,random,1,72.0,$72.,,True,,,1,1,1,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,82,gpt-3.5-turbo-0301,sbs,01fafc05cc0b,awps,calc,random,1,64.0,67.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,83,gpt-3.5-turbo-0301,sbs,9d229656d0dd,awps,calc,random,1,60.0,61.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,84,gpt-3.5-turbo-0301,sbs,40de6c97038c,awps,calc,random,1,56.0,72.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,85,gpt-3.5-turbo-0301,sbs,a59f03f89ff2,awps,calc,random,1,18.0,$21.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,86,gpt-3.5-turbo-0301,sbs,1789b6480ff1,awps,calc,random,1,30.0,30.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,87,gpt-3.5-turbo-0301,sbs,85088ba8fe01,awps,calc,random,1,27.0,28.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,88,gpt-3.5-turbo-0301,sbs,f2d6fecdb77b,awps,calc,random,1,28.0,30.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,89,gpt-3.5-turbo-0301,sbs,220ca49ec8df,awps,calc,random,1,72.0,56.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,90,gpt-3.5-turbo-0301,sbs,cd728c344cd9,awps,calc,random,1,32.0,35.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,91,gpt-3.5-turbo-0301,sbs,bcafd8b26ef8,awps,calc,random,1,72.0,73.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,92,gpt-3.5-turbo-0301,sbs,cace4e21c947,awps,calc,random,1,90.0,$108.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,93,gpt-3.5-turbo-0301,sbs,2c34dcc1191f,awps,calc,random,1,32.0,80.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,94,gpt-3.5-turbo-0301,sbs,d719efa01321,awps,calc,random,1,24.0,15.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,95,gpt-3.5-turbo-0301,sbs,0bc5446a2d1a,awps,calc,random,1,36.0,$36.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,96,gpt-3.5-turbo-0301,sbs,78dcf03de1d7,awps,calc,random,1,40.0,41.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,97,gpt-3.5-turbo-0301,sbs,1ef322d0b3cf,awps,calc,random,1,40.0,40.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,98,gpt-3.5-turbo-0301,sbs,61b8d7c3abcd,awps,calc,random,1,40.0,39.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,99,gpt-3.5-turbo-0301,sbs,b187d1527fb8,awps,calc,random,1,72.0,70.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,100,gpt-3.5-turbo-0301,sbs,776f675e1dae,awps,calc,random,1,81.0,81.,,True,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,101,gpt-3.5-turbo-0301,sbs,b47c341f701e,awps,calc,random,1,21.0,24.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,102,gpt-3.5-turbo-0301,sbs,074b1fea8abf,awps,calc,random,1,60.0,72.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,103,gpt-3.5-turbo-0301,sbs,6a3e0c5f15f3,awps,calc,random,1,63.0,72.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,104,gpt-3.5-turbo-0301,sbs,9aa7ab0ccbe4,awps,calc,random,1,48.0,51.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,105,gpt-3.5-turbo-0301,sbs,4df49024cc5b,awps,calc,random,1,30.0,27.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,106,gpt-3.5-turbo-0301,sbs,6b1f67358954,awps,calc,random,1,30.0,28.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,107,gpt-3.5-turbo-0301,sbs,300d71c64a45,awps,calc,random,1,32.0,28.,,False,,,1,1,0,0
MultiArith_adjusted_position-calc_perturbation-random_letter_perturbation-typo10_annotated.csv,108,gpt-3.5-turbo-0301,sbs,00e6f86354d7,awps,calc,random,1,30.0,33.,,False,,,1,1,0,0
